YEAR,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING & ABDUCTION,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,KIDNAPPING AND ABDUCTION OF OTHERS,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,AUTO THEFT,OTHER THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES,TOTAL IPC CRIMES,State,District,Latitude,Longitude
2005,65,34,16,16,0,16,16,10,6,1,0,13,39,92,21,71,29,18,51,0,7,87,22,32,5,12,0,3,451,1009,Uttar Pradesh,Banda,25.351885902503284,80.52487391304344
2005,224,209,32,48,0,48,107,81,26,14,2,66,119,506,174,332,108,82,206,12,11,449,37,89,74,210,0,252,1163,4020,Uttar Pradesh,Bareilly,28.51101940789474,79.43187072368416
2005,25,20,11,13,0,13,13,13,0,2,1,10,26,107,39,68,19,18,33,1,0,130,7,8,20,22,0,86,250,822,Uttar Pradesh,Basti,26.833880454545447,82.69790590909092
2005,62,51,15,22,0,22,35,26,9,3,1,20,36,215,63,152,31,15,70,1,2,74,26,26,45,60,0,97,527,1434,Uttar Pradesh,Bijnor,29.313974259681096,78.45098815489754
2005,39,36,21,7,0,7,19,17,2,0,0,16,36,100,44,56,57,22,38,2,8,127,17,7,5,27,0,93,383,1060,Uttar Pradesh,Deoria,26.42218856548857,83.8244070686071
2005,145,183,47,16,0,16,59,33,26,0,0,24,65,196,111,85,74,45,40,0,18,210,43,34,26,62,0,168,486,1941,Uttar Pradesh,Etah,27.591155309734443,78.70021858407083
2005,67,59,7,12,0,12,71,28,43,3,0,25,35,96,59,37,13,20,50,1,11,70,29,20,35,26,0,137,817,1604,Uttar Pradesh,Etawah,26.78817670157068,79.07621806282728
2005,55,43,13,11,0,11,35,33,2,1,0,21,66,135,43,92,35,63,30,1,6,144,15,13,29,48,0,113,349,1226,Uttar Pradesh,Faizabad,26.60589185185181,82.00783530864202
2005,92,41,36,7,0,7,28,18,10,2,0,16,27,80,22,58,7,9,22,1,0,157,22,11,9,21,0,124,430,1142,Uttar Pradesh,Fatehpur,25.8374362030905,80.85416203090509
2005,122,117,34,17,0,17,71,44,27,4,1,55,58,358,216,142,52,26,35,2,6,312,48,16,42,57,0,4,709,2146,Uttar Pradesh,Firozabad,27.20963993055552,78.42660624999998
2005,183,135,35,24,0,24,103,79,24,6,0,38,100,1387,844,543,52,78,277,14,2,75,33,26,92,147,0,381,1068,4256,Uttar Pradesh,Ghaziabad,28.74997308584685,77.67441879350343
2005,48,45,16,2,0,2,8,3,5,1,0,27,43,102,44,58,68,22,35,6,6,156,19,7,20,35,0,2,204,872,Uttar Pradesh,Ghazipur,25.624724775583484,83.5360854578097
2005,31,59,32,12,0,12,18,15,3,1,1,16,66,139,46,93,34,21,39,2,3,110,26,14,23,6,0,0,346,999,Uttar Pradesh,Gonda,27.157215552099505,82.0226888024882
2005,94,67,41,24,0,24,29,27,2,5,1,39,120,367,166,201,104,60,61,14,0,266,16,22,25,18,0,221,599,2193,Uttar Pradesh,Gorakhpur,26.63315886792452,83.3549560377358
2005,48,26,23,9,0,9,14,10,4,0,0,3,29,53,10,43,19,16,9,0,0,49,6,17,11,10,0,0,289,631,Himachal Pradesh,Hamirpur,31.67668481012659,76.49767088607594
2005,48,26,23,9,0,9,14,10,4,0,0,3,29,53,10,43,19,16,9,0,0,49,6,17,11,10,0,0,289,631,Uttar Pradesh,Hamirpur,25.738158381502892,79.82619479768789
2005,91,52,46,31,0,31,45,32,13,1,0,24,48,209,43,166,21,21,63,1,1,311,25,51,48,47,0,134,644,1914,Uttar Pradesh,Hardoi,27.337409090909137,80.26411767676768
2005,65,88,11,12,0,12,29,20,9,7,0,41,49,276,114,162,92,45,33,2,2,176,20,34,35,86,0,50,493,1646,Uttar Pradesh,Hathras,27.57814661246612,78.18251084010846
2005,59,33,12,3,0,3,14,8,6,1,1,10,31,85,32,53,17,7,17,1,4,5,21,13,37,17,0,77,1087,1552,Uttar Pradesh,Jalaun,26.067954587155988,79.36686911314993
2005,41,59,37,13,0,13,24,21,3,1,1,32,51,150,61,89,37,22,39,1,0,181,26,15,32,40,0,132,367,1301,Uttar Pradesh,Jaunpur,25.70141280913127,82.54315351934063
2005,50,19,27,3,0,3,11,9,2,0,3,15,27,126,59,67,16,13,44,7,6,56,13,14,37,38,0,42,303,870,Uttar Pradesh,Jhansi,25.45581535234902,78.89954580536917
2005,61,55,16,5,0,5,38,27,11,2,0,11,31,84,24,60,22,21,33,1,4,22,10,20,13,62,0,106,313,930,Uttar Pradesh,Kannauj,26.993988617886185,79.64437940379408
2005,49,34,22,8,0,8,61,44,17,3,0,11,40,139,17,122,75,24,30,0,3,246,26,32,20,53,0,129,449,1454,Uttar Pradesh,Kanpur Dehat,26.43047641196011,79.98710083056478
2005,70,25,18,9,0,9,11,7,4,6,0,19,31,43,8,35,35,9,20,0,0,85,13,11,7,21,0,76,214,723,Uttar Pradesh,Kaushambi,25.53587532051282,81.41811282051287
2005,21,3,13,1,0,1,2,1,1,0,1,0,10,22,9,13,8,10,6,0,0,13,1,4,32,4,0,17,119,287,Uttar Pradesh,Lalitpur,24.58877161016945,78.60082330508473
2005,194,156,38,51,0,51,150,136,14,8,2,102,477,2340,1135,1205,244,232,432,58,1,64,44,71,204,281,0,392,2466,8007,Uttar Pradesh,Lucknow,26.838233589251463,80.89706026871404
2005,30,13,17,9,0,9,15,14,1,0,0,10,30,48,10,38,30,14,22,1,0,87,9,14,21,6,0,68,119,563,Uttar Pradesh,Maharajganj,27.177099107142883,83.46127857142869
2005,43,13,8,4,0,4,1,1,0,0,0,0,12,28,6,22,15,3,10,0,0,43,4,3,12,2,0,30,168,399,Uttar Pradesh,Mahoba,25.34529670138888,79.67863003472216
2005,111,121,18,5,0,5,41,22,19,3,4,28,38,139,76,63,61,20,29,2,0,193,22,8,5,17,0,8,564,1437,Uttar Pradesh,Mainpuri,27.17386862302482,79.03501851015807
2005,90,128,26,18,0,18,54,44,10,7,1,44,79,464,266,198,93,58,136,7,17,170,23,31,63,74,0,257,692,2532,Uttar Pradesh,Mathura,27.59390432801821,77.62153416856502
2005,34,41,17,5,0,5,8,6,2,0,0,20,49,77,16,61,81,21,31,3,3,88,10,10,47,29,0,64,146,784,Uttar Pradesh,Mau,26.01082203791469,83.50582654028433
2005,199,208,16,37,0,37,139,97,42,16,2,110,195,1038,524,514,135,89,160,7,2,61,34,66,121,303,0,209,1200,4347,Uttar Pradesh,Meerut,29.02957625698323,77.80611005586593
2005,50,21,14,6,0,6,10,7,3,10,1,19,48,118,24,94,18,23,28,1,0,174,26,11,11,29,0,121,159,898,Uttar Pradesh,Mirzapur,25.10207959183675,82.60126628571429
2005,168,169,29,52,0,52,98,88,10,10,5,65,106,574,189,385,107,54,117,11,0,94,38,95,135,209,0,142,1221,3499,Uttar Pradesh,Moradabad,28.851770406189537,78.73580193423597
2005,207,187,24,44,0,44,80,52,28,20,1,105,115,606,229,377,131,63,104,7,0,12,20,46,113,156,0,0,1191,3232,Uttar Pradesh,Muzaffarnagar,29.470507977736563,77.64017847866423
2005,59,59,16,24,0,24,37,28,9,7,0,16,25,89,20,69,14,30,52,3,0,2,20,23,33,15,0,42,672,1238,Uttar Pradesh,Pilibhit,28.52024175035868,79.90103974175037
2005,60,74,24,15,0,15,37,33,4,3,0,17,73,170,46,124,77,31,56,1,10,233,23,17,4,51,0,66,397,1439,Uttar Pradesh,Pratapgarh,25.864842731707316,81.93530048780492
2005,69,57,14,17,0,17,33,29,4,6,0,12,42,169,48,121,44,35,88,5,3,24,13,22,3,4,0,69,479,1208,Uttar Pradesh,Rampur,28.83244727272725,79.10977333333337
2005,84,117,20,15,0,15,31,25,6,2,0,34,75,374,144,230,87,65,178,6,0,31,19,35,74,119,0,125,902,2393,Uttar Pradesh,Saharanpur,30.03381165217392,77.59905147826095
2005,139,120,14,26,0,26,55,37,18,8,0,33,46,186,45,141,35,25,53,5,5,149,25,40,25,22,0,127,684,1822,Uttar Pradesh,Shahjahanpur,27.991389350649328,79.8302275324675
2005,142,627,43,51,0,51,89,86,3,5,0,57,104,471,76,395,70,68,109,1,36,391,70,72,31,142,0,187,402,3168,Uttar Pradesh,Sitapur,27.501995963091108,80.85288881199547
2005,24,17,19,8,0,8,7,5,2,1,0,5,29,57,17,40,10,16,32,5,6,60,10,6,20,11,0,95,81,519,Uttar Pradesh,Sonbhadra,24.46693268858798,83.06816324951639
2005,57,88,36,16,0,16,33,24,9,1,2,21,71,212,66,146,20,18,20,0,0,185,14,14,21,38,0,77,353,1297,Uttar Pradesh,Sultanpur,26.2846386419753,82.05710456790123
2005,102,68,50,35,0,35,54,43,11,2,0,25,70,185,58,127,51,15,44,1,1,213,40,47,32,72,0,47,614,1768,Uttar Pradesh,Unnao,26.63163990895297,80.636773292868
2005,73,65,27,8,0,8,34,19,15,0,2,38,99,370,188,182,50,49,56,13,14,81,19,8,43,44,0,45,610,1748,Uttar Pradesh,Varanasi,25.36057088888889,82.82529666666672
2005,22,7,0,6,0,6,6,6,0,0,0,17,16,48,4,44,6,0,8,2,2,32,6,4,2,6,0,13,51,254,Uttaranchal,Almora,29.683532133676103,79.50165064267351
2005,10,5,0,7,0,7,2,0,2,0,0,5,5,17,0,17,0,0,0,0,2,10,1,1,1,0,0,5,35,106,Uttaranchal,Bageshwar,29.98703393393397,79.83954354354357
2005,9,4,2,4,0,4,5,3,2,0,0,1,44,17,0,17,14,3,1,0,1,15,6,3,4,1,0,17,97,248,Uttaranchal,Chamoli,30.58338611464965,79.56281095541402
2005,7,0,0,1,0,1,3,2,1,1,0,6,0,17,2,15,7,1,0,0,1,8,3,2,0,2,0,12,37,108,Uttaranchal,Champawat,29.29142393939393,80.07720212121217
2005,65,56,5,32,0,32,54,38,16,18,0,41,88,455,181,274,66,29,90,11,6,351,7,20,34,73,0,144,155,1800,Uttaranchal,Haridwar,29.886057657657645,77.92980067567574
2005,17,6,3,7,0,7,4,4,0,1,0,3,45,64,14,50,11,7,9,0,2,77,1,8,0,11,0,30,81,387,Uttaranchal,Pauri Garhwal,29.97806755102041,78.77450163265311
2005,8,4,2,7,0,7,4,0,4,1,0,7,23,28,0,28,10,8,11,0,1,15,4,6,0,10,0,0,105,254,Uttaranchal,Pithoragarh,30.14720631868129,80.34229230769236
2005,11,4,2,2,0,2,4,3,1,2,0,3,24,11,0,11,7,1,1,0,3,11,3,5,1,0,0,13,29,137,Uttaranchal,Rudra Prayag,30.55657755905512,79.09422047244097
2005,11,10,0,9,0,9,8,8,0,0,0,2,16,24,2,22,15,7,10,0,0,11,6,1,0,10,0,22,86,248,Uttaranchal,Tehri Garhwal,30.463700918635173,78.48783792650917
2005,6,4,2,7,0,7,5,5,0,0,0,0,18,33,1,32,14,10,3,0,0,4,0,8,0,4,0,0,96,214,Uttaranchal,Uttarkashi,30.968958552036234,78.56880615384617
2005,53,6,10,43,0,43,27,27,0,25,5,28,13,280,18,262,72,5,25,1,7,173,22,54,0,149,0,112,432,1542,West Bengal,Bankura,23.081280892857155,87.12640053571437
2005,47,19,16,78,0,78,41,37,4,11,38,31,15,231,37,194,189,7,14,8,10,77,5,42,0,160,0,160,481,1680,West Bengal,Birbhum,24.06389342723,87.65153089201888
2005,27,5,15,28,0,28,33,27,6,2,11,9,5,100,6,94,24,6,11,1,1,34,20,45,1,141,0,67,357,943,West Bengal,Dakshin Dinajpur,25.342094363021435,88.69821679819614
2005,87,22,42,108,0,108,61,48,13,9,17,20,40,712,79,633,53,50,11,6,3,254,15,103,1,237,0,156,879,2886,West Bengal,Jalpaiguri,26.62642031250004,89.04154375000003
2005,43,73,16,13,0,13,82,66,16,17,59,55,130,2639,548,2091,183,215,935,11,0,1032,6,148,35,236,0,486,2977,9391,West Bengal,Kolkata,22.550581481481483,88.3527648148148
2005,115,23,46,236,0,236,121,110,11,7,19,18,17,536,99,437,139,15,64,16,6,577,35,223,1,696,0,232,910,4052,West Bengal,Murshidabad,24.25950655391121,88.16816860465121
2005,100,0,12,148,0,148,102,97,5,11,53,15,2,772,129,643,233,0,44,9,4,628,48,95,3,545,60,175,1395,4454,West Bengal,Nadia,23.56410971055088,88.58293034547152
2005,49,51,13,53,0,53,39,24,15,11,1,16,9,256,37,219,30,1,17,3,12,186,17,47,0,158,0,200,536,1705,West Bengal,Uttar Dinajpur,26.044619165196977,88.23595232216337
2005,18,15,4,33,0,33,54,45,9,0,2,12,223,1373,579,794,43,41,161,0,1,57,3,31,9,75,0,9,969,3133,Chandigarh,Chandigarh,30.7426,76.75872465753424
2005,4,2,0,2,0,2,4,2,2,3,0,0,29,42,24,18,16,5,2,3,1,12,1,1,0,1,0,21,44,193,Daman and Diu,Daman,20.431616666666677,72.8392366071429
2005,31,38,2,59,0,59,153,129,24,1,28,58,187,2030,1146,884,8,32,140,2,1,255,12,105,16,178,0,59,2058,5453,Sikkim,East,27.29600352941175,88.74908392156858
2006,99,88,14,64,0,64,96,71,25,10,0,17,228,390,64,326,102,19,194,5,34,1447,22,185,107,423,0,313,2265,6122,Andhra Pradesh,Adilabad,19.284513950073435,78.81321233480176
2006,184,116,0,16,0,16,67,32,35,13,0,28,223,516,258,258,176,8,86,18,41,1132,16,187,11,189,0,396,1667,5090,Andhra Pradesh,Anantapur,14.312065561843148,77.4601584478577
2006,126,59,1,31,0,31,65,37,28,13,0,19,238,1037,194,843,95,29,181,48,22,996,18,123,190,249,0,563,2337,6440,Andhra Pradesh,Chittoor,13.33109263067696,78.92763898886037
2006,98,0,3,25,0,25,68,51,17,4,0,15,157,377,84,293,148,19,184,6,32,985,10,130,84,199,0,422,2332,5298,Andhra Pradesh,Cuddapah,14.490289134125629,78.69613870967754
2006,85,116,2,41,0,41,81,28,53,5,0,29,520,1385,221,1164,89,114,319,20,39,3456,25,173,107,465,0,610,1375,9056,Andhra Pradesh,East Godavari,16.782718320784902,82.2432074720511
2006,155,119,4,47,0,47,99,35,64,3,0,19,303,1349,139,1210,139,73,507,26,73,1974,15,281,236,427,0,505,2726,9080,Andhra Pradesh,Guntur,15.884925767634847,80.58657614107885
2006,147,103,8,73,0,73,151,119,32,3,0,22,225,699,24,675,117,32,481,15,45,1775,47,371,195,698,0,418,2516,8141,Andhra Pradesh,Karimnagar,18.515483193277312,79.43765428571413
2006,134,59,2,44,0,44,91,58,33,11,0,19,218,581,98,483,183,25,157,10,19,1202,17,171,129,327,0,405,2157,5961,Andhra Pradesh,Khammam,17.683921325051784,80.67008643892335
2006,73,60,1,36,0,36,54,38,16,1,0,2,182,540,75,465,32,16,126,12,60,2423,9,168,74,296,0,330,772,5267,Andhra Pradesh,Krishna,16.143872753151673,81.14805061000413
2006,132,101,1,35,0,35,85,70,15,6,0,6,223,358,13,345,158,23,143,15,33,1268,9,341,157,157,0,459,2113,5823,Andhra Pradesh,Kurnool,15.43759715142429,77.90086836581717
2006,134,69,9,57,0,57,63,39,24,5,0,28,289,558,113,445,72,23,218,6,72,2057,33,107,59,276,0,582,885,5602,Andhra Pradesh,Medak,17.889304978038055,78.13778901903379
2006,132,47,4,61,0,61,86,71,15,14,0,31,209,521,92,429,208,20,247,5,73,1853,40,246,126,395,0,638,2977,7933,Andhra Pradesh,Nalgonda,17.113250515463907,79.16984453608244
2006,78,74,5,35,0,35,69,49,20,8,0,21,192,664,153,511,97,25,152,8,68,2265,10,192,137,294,0,365,1046,5805,Andhra Pradesh,Nellore,13.894344071421887,80.14702671812498
2006,110,83,11,36,0,36,71,46,25,17,1,43,329,593,121,472,139,16,208,3,28,2127,18,115,64,431,0,371,998,5812,Andhra Pradesh,Nizamabad,18.429485849056604,78.07523490566035
2006,46,0,6,27,0,27,21,21,0,0,0,2,119,214,0,214,71,14,69,3,26,1184,3,70,25,188,0,208,720,3016,Andhra Pradesh,Srikakulam,18.570900998697432,84.25874814010675
2006,35,17,0,16,0,16,20,16,4,6,0,8,89,171,1,170,50,10,57,5,8,549,5,69,22,171,0,218,1429,2955,Andhra Pradesh,Vizianagaram,18.28329696032972,83.45982854198873
2006,116,89,2,50,0,50,103,78,25,1,0,19,319,718,188,530,464,15,290,10,70,1743,40,230,56,480,0,487,2577,7879,Andhra Pradesh,Warangal,18.01752608695651,79.87422028985509
2006,59,130,0,53,0,53,96,50,46,1,0,19,275,1251,236,1015,52,83,441,26,35,2444,23,354,117,4,0,452,1623,7538,Andhra Pradesh,West Godavari,16.63297943925236,81.45912990654196
2006,3,3,1,4,0,4,4,4,0,3,0,4,21,29,0,29,0,5,6,1,1,20,0,0,0,2,0,4,42,153,Arunachal Pradesh,Changlang,27.36048479338845,96.37552644628106
2006,9,0,0,3,0,3,10,8,2,4,0,12,15,38,3,35,0,1,0,0,3,26,0,3,0,1,0,14,34,173,Arunachal Pradesh,Lohit,27.946785273972623,96.59670770547945
2006,10,11,1,5,0,5,20,10,10,7,0,18,73,138,53,85,1,30,7,3,1,84,0,14,1,2,0,17,113,556,Arunachal Pradesh,Papum Pare,27.273529716981127,93.54468183962264
2006,0,0,0,0,0,0,0,0,0,1,0,0,7,13,0,13,0,1,0,1,0,6,0,1,0,0,0,5,14,49,Arunachal Pradesh,Tawang,27.680683962264148,91.82504245283016
2006,7,2,0,4,0,4,7,3,4,2,0,2,12,11,0,11,0,2,0,0,0,19,1,0,0,0,0,1,29,99,Arunachal Pradesh,Tirap,26.94406229508198,95.41470327868862
2006,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,0,0,0,0,0,2,0,0,0,0,0,2,4,13,Arunachal Pradesh,Upper Dibang Valley,29.01994783653848,95.98776394230764
2006,57,3,0,58,0,58,75,70,5,22,1,19,128,177,16,161,153,17,43,5,10,104,4,18,0,116,0,45,822,1877,Assam,Barpeta,26.427872264631056,90.97912010178116
2006,15,1,0,13,0,13,19,19,0,8,0,9,39,58,0,58,30,3,1,4,9,47,0,20,0,28,0,17,331,652,Assam,Bongaigaon,26.45012521994133,90.6734296187684
2006,58,18,0,60,0,60,129,105,24,44,1,19,157,487,86,401,252,29,25,4,46,217,5,181,0,306,0,392,1387,3817,Assam,Cachar,24.815570668693017,92.86849650455927
2006,25,14,0,70,0,70,53,46,7,11,1,12,79,171,12,159,48,8,28,4,10,207,2,109,0,75,0,115,349,1391,Assam,Darrang,26.58463215962442,92.04141338028155
2006,23,33,1,58,0,58,45,30,15,1,2,11,26,150,0,150,43,26,24,2,8,196,1,28,0,94,0,50,203,1025,Assam,Dhemaji,27.586533438485816,94.71336908517353
2006,104,25,4,53,0,53,65,56,9,4,0,41,106,419,24,395,59,16,46,2,33,391,4,48,0,44,0,200,405,2069,Assam,Dibrugarh,27.30612284482757,95.0998282327587
2006,23,9,4,55,0,55,40,35,5,17,1,9,64,87,15,72,31,6,19,2,19,129,4,45,0,151,0,135,213,1063,Assam,Goalpara,26.017277777777807,90.59869891598912
2006,72,24,4,63,0,63,91,70,21,3,0,25,72,277,28,249,8,21,32,5,18,353,1,44,0,76,0,75,236,1500,Assam,Golaghat,26.377219709794485,93.82583397823468
2006,18,1,1,23,0,23,56,48,8,6,0,2,52,99,4,95,145,1,19,2,19,32,1,9,0,49,0,19,394,948,Assam,Hailakandi,24.457496089385486,92.59154664804475
2006,37,6,0,30,0,30,54,52,2,3,0,23,81,253,43,210,27,6,28,3,18,330,0,40,0,56,0,121,347,1463,Assam,Jorhat,26.76244824016563,94.30197722567289
2006,43,3,0,37,0,37,80,60,20,24,1,25,107,137,30,107,64,18,34,4,8,17,10,58,0,115,0,59,361,1205,Assam,Kamrup,26.170939452054807,91.58863273972592
2006,42,14,1,14,0,14,40,18,22,5,0,16,21,152,28,124,37,9,6,7,9,43,2,9,0,11,0,67,188,693,Assam,Karbi Anglong,26.08966454598031,93.11536570271832
2006,38,22,2,44,0,44,46,46,0,13,0,5,81,198,7,191,215,11,10,3,16,112,4,3,0,74,0,46,210,1153,Assam,Karimganj,24.69660712250711,92.3679498575498
2006,38,14,0,29,0,29,47,39,8,4,0,11,47,105,9,96,48,5,16,1,8,279,14,26,0,69,0,56,144,961,Assam,Kokrajhar,26.497246635730868,90.13997470997688
2006,43,4,0,79,0,79,96,93,3,1,0,3,70,196,4,192,125,18,67,8,15,328,6,38,0,110,0,116,319,1642,Assam,Lakhimpur,27.14128805970149,94.0775949253732
2006,83,33,2,133,0,133,179,177,2,56,2,56,278,366,116,250,260,54,51,5,62,515,8,10,10,278,0,324,781,3546,Assam,Nagaon,26.26462170626351,92.9306191144708
2006,24,21,0,17,0,17,33,26,7,9,0,9,63,74,7,67,14,4,5,1,16,229,1,32,0,24,0,42,226,844,Assam,Nalbari,26.46323767605632,91.40598521126763
2006,77,30,3,54,0,54,79,79,0,2,0,24,94,378,37,341,67,12,42,2,26,234,3,65,0,133,0,80,573,1978,Assam,Sibsagar,27.02762869565218,94.90025847826082
2006,88,16,1,56,0,56,108,105,3,8,0,25,148,390,40,350,96,18,43,5,15,178,7,7,0,155,0,180,612,2156,Assam,Sonitpur,26.73514926829268,92.85197804878044
2006,48,13,0,23,0,23,57,38,19,11,0,13,486,1144,34,1110,13,24,19,0,17,144,3,20,0,47,0,216,362,2660,Assam,Tinsukia,27.53549291139241,95.69055949367085
2006,63,37,5,42,0,42,104,12,92,43,0,51,34,167,38,129,400,73,93,2,14,54,19,10,0,52,0,33,1315,2611,Bihar,Araria,26.211528119180603,87.30766554934816
2006,82,175,0,18,0,18,42,41,1,23,0,34,104,256,16,240,208,10,12,0,16,701,23,5,0,35,0,26,460,2230,Bihar,Aurangabad,24.774291867469877,84.45986024096379
2006,82,175,0,18,0,18,42,41,1,23,0,34,104,256,16,240,208,10,12,0,16,701,23,5,0,35,0,26,460,2230,Maharashtra,Aurangabad,20.0979228832952,75.32072196796334
2006,77,12,6,70,0,70,41,26,15,21,2,19,67,108,9,99,256,16,27,1,15,2,21,2,0,18,0,38,707,1526,Bihar,Banka,24.832355642023337,86.8664916342413
2006,111,225,5,23,0,23,69,41,28,13,1,62,78,315,21,294,245,25,133,3,20,465,36,16,0,55,0,121,863,2884,Bihar,Begusarai,25.54302613168723,86.12560144032932
2006,119,94,7,43,0,43,83,44,39,14,0,50,157,426,90,336,273,43,90,5,12,352,19,19,1,22,0,68,1655,3552,Bihar,Bhagalpur,25.277192885375477,87.04213814229242
2006,127,235,0,17,0,17,57,34,23,32,0,57,85,314,71,243,254,14,37,0,57,524,26,18,0,81,0,96,1112,3143,Bihar,Bhojpur,25.50666439393939,84.49407803030304
2006,46,67,0,10,0,10,48,10,38,32,0,34,59,270,37,233,255,40,47,0,27,406,25,12,0,67,2,48,168,1663,Bihar,Buxar,25.48593018867924,84.08808081760995
2006,70,74,6,74,0,74,68,17,51,25,2,26,73,270,8,262,191,88,93,7,37,87,33,54,3,76,4,70,1804,3235,Bihar,Darbhanga,26.146187719298258,85.97387352472099
2006,158,178,28,25,0,25,68,50,18,72,37,100,128,443,72,371,326,59,39,7,92,498,168,0,0,9,0,215,774,3424,Bihar,Gaya,24.7266541547278,84.94291217765044
2006,72,46,10,23,0,23,55,34,21,25,2,40,77,206,31,175,188,22,42,0,3,55,32,16,0,94,0,74,1275,2357,Bihar,Gopalganj,26.44874364161851,84.34636127167629
2006,69,82,12,29,0,29,28,14,14,25,4,61,42,112,5,107,166,13,18,0,19,179,15,7,2,19,0,4,650,1556,Bihar,Jamui,24.78418380462726,86.26316298200514
2006,39,14,1,10,0,10,20,1,19,16,0,15,22,96,13,83,71,11,12,0,6,22,15,5,0,5,0,13,694,1087,Bihar,Jehanabad,25.155679045643165,84.9208124481328
2006,59,46,3,82,0,82,57,31,26,8,1,10,50,150,20,130,114,27,37,2,14,245,35,33,6,29,0,34,715,1757,Bihar,Katihar,25.56565356037151,87.70466083591326
2006,53,148,1,22,0,22,47,0,47,15,0,31,10,130,6,124,224,8,6,0,5,190,15,6,0,12,0,133,656,1712,Bihar,Khagaria,25.53558891454964,86.56593256351037
2006,20,3,1,81,0,81,84,69,15,8,0,9,39,79,19,60,110,0,44,1,0,90,9,0,0,57,0,26,425,1086,Bihar,Kishanganj,26.324336758321294,87.95045007235886
2006,48,111,6,12,0,12,30,17,13,6,0,14,22,65,6,59,67,8,18,0,8,70,14,10,0,5,0,50,407,971,Bihar,Lakhisarai,25.183449321266963,86.12825701357468
2006,60,24,2,10,0,10,16,10,6,15,1,41,18,111,11,100,123,7,11,0,15,102,12,4,0,7,0,25,568,1172,Bihar,Madhepura,25.77341929460581,86.8978443983403
2006,62,89,10,58,0,58,76,12,64,50,23,31,122,94,0,94,358,4,12,0,0,0,10,14,0,14,0,0,169,1196,Bihar,Madhubani,26.41380538172716,86.16328360450552
2006,73,35,1,13,0,13,53,0,53,19,1,47,44,197,29,168,208,16,56,2,10,284,7,10,0,40,0,26,704,1846,Bihar,Munger,25.198537962962963,86.54173672839504
2006,134,24,6,48,0,48,148,23,125,48,4,104,283,930,12,918,413,9,203,5,33,673,65,7,0,75,0,60,2212,5484,Bihar,Muzaffarpur,26.18664417177915,85.32745092024543
2006,143,91,7,31,0,31,76,35,41,30,2,57,79,348,14,334,184,52,58,7,14,813,63,45,0,90,0,86,697,2973,Bihar,Nalanda,25.229345508982053,85.48053113772461
2006,338,88,83,54,0,54,309,84,225,87,13,535,665,1558,978,580,440,4,265,7,8,53,54,13,2,239,0,275,7646,12736,Bihar,Patna,25.40297114503818,85.3198433587787
2006,102,88,5,17,0,17,45,20,25,16,1,37,137,282,18,264,136,18,19,8,30,744,36,9,0,25,0,254,1029,3038,Bihar,Rohtas,24.99170460829495,83.9350762672811
2006,44,97,2,33,0,33,41,4,37,1,1,35,50,106,9,97,240,61,71,1,15,138,12,21,0,24,0,13,781,1787,Bihar,Saharsa,25.821270696721303,86.54670819672135
2006,102,195,37,53,0,53,109,11,98,22,19,50,83,371,45,326,293,39,39,0,41,295,47,11,5,33,27,166,1296,3333,Bihar,Samastipur,25.793205563909765,85.94833323308269
2006,134,290,18,48,0,48,104,70,34,41,2,80,135,318,50,268,228,27,126,1,32,1324,74,49,0,102,0,98,295,3526,Bihar,Saran,25.89656077844312,84.82266287425155
2006,24,8,4,5,0,5,9,4,5,7,0,16,12,68,1,67,75,2,22,0,3,8,11,4,0,18,0,13,281,590,Bihar,Sheikhpura,25.12472436548223,85.77839390862943
2006,16,28,1,2,0,2,19,13,6,3,0,3,8,36,1,35,78,10,13,0,4,32,3,2,0,18,0,9,203,488,Bihar,Sheohar,26.458380748663107,85.29539411764709
2006,45,30,4,27,0,27,61,45,16,34,2,33,85,241,28,213,190,53,25,4,23,286,13,19,2,76,1,28,1266,2548,Bihar,Sitamarhi,26.56570069686413,85.61172491289203
2006,93,72,8,18,0,18,103,88,15,36,3,99,89,224,49,175,173,35,61,15,20,243,41,12,1,75,0,63,954,2438,Bihar,Siwan,26.1736372013652,84.33766552901022
2006,31,45,2,24,0,24,31,19,12,7,1,24,26,90,13,77,175,28,14,0,4,30,8,0,0,10,0,16,736,1302,Bihar,Supaul,26.28157893772896,86.78496465201461
2006,99,39,9,14,0,14,101,49,52,21,3,59,143,476,101,375,283,70,52,5,55,484,77,7,0,43,0,123,1572,3735,Bihar,Vaishali,25.8134703180212,85.39247597173153
