Dist Code,Year,State Code,State Name,Dist Name,PRIMARY SECTOR CONSTANT PRICES (in Millions Rs),PRIMARY SECTOR CURRENT PRICES (in Million Rs),PRIMARY SECTOR CONSTANT SHARES (Percent),PRIMARY SECTOR CURRENT SHARES (Percent),SECONDARY SECTOR CONSTANT PRICES (Millions in Rs),SECONDARY SECTOR CURRENT PRICES (Millions in Rs),SECONDARY SECTOR CONSTANT SHARES (Percent),SECONDARY SECTOR CURRENT SHARES (Percent),TERTIARY SECTOR CONSTANT PRICES (Millions in Rs),TERTIARY SECTOR CURRENT PRICES (Millions in Rs),TERTIARY SECTOR CONSTANT SHARES (Percent),TERTIARY SECTOR CURRENT SHARES (Percent),Total Constant Prices (in Millions Rs),Total Current Prices (in Millions Rs),Per Capita Current Prices (1000 in Rs),State,District,Latitude,Longitude
3,2010 (2004),14,Chhattisgarh,Raipur,18528,31343,10.34,11.68,76350,109741,42.6,40.88,84330,127346,47.06,47.44,179208,268431,68,Chhattisgarh,Raipur,20.88603153846152,82.20032759615388
3,2011 (2004),14,Chhattisgarh,Raipur,18969,34593,10.16,11.29,77451,120487,41.49,39.32,90239,151359,48.34,49.39,186659,306439,75,Chhattisgarh,Raipur,20.88603153846152,82.20032759615388
3,2012 (2004),14,Chhattisgarh,Raipur,20733,41441,10.09,11.36,84098,139099,40.91,38.12,100747,184343,49.01,50.52,205579,364883,87,Chhattisgarh,Raipur,20.88603153846152,82.20032759615388
3,2013 (2004),14,Chhattisgarh,Raipur,21322,44838,9.62,10.59,88315,154892,39.83,36.59,112098,223567,50.55,52.82,221735,423297,98,Chhattisgarh,Raipur,20.88603153846152,82.20032759615388
4,2007 (2004),14,Chhattisgarh,Bilaspur,12432,16084,21.32,22.43,18895,23438,32.41,32.68,26971,32190,46.26,44.89,58298,71711,30,Chhattisgarh,Bilaspur,22.356942982456143,81.99770350877188
4,2007 (2004),14,Chhattisgarh,Bilaspur,12432,16084,21.32,22.43,18895,23438,32.41,32.68,26971,32190,46.26,44.89,58298,71711,30,Himachal Pradesh,Bilaspur,31.3780422907489,76.65316079295157
4,2008 (2004),14,Chhattisgarh,Bilaspur,11161,16509,17.28,18.73,22462,31260,34.77,35.47,30973,40357,47.95,45.79,64596,88126,36,Chhattisgarh,Bilaspur,22.356942982456143,81.99770350877188
4,2008 (2004),14,Chhattisgarh,Bilaspur,11161,16509,17.28,18.73,22462,31260,34.77,35.47,30973,40357,47.95,45.79,64596,88126,36,Himachal Pradesh,Bilaspur,31.3780422907489,76.65316079295157
4,2009 (2004),14,Chhattisgarh,Bilaspur,16162,25729,22.13,24.92,22333,30609,30.58,29.65,34545,46891,47.3,45.42,73040,103230,41,Chhattisgarh,Bilaspur,22.356942982456143,81.99770350877188
4,2009 (2004),14,Chhattisgarh,Bilaspur,16162,25729,22.13,24.92,22333,30609,30.58,29.65,34545,46891,47.3,45.42,73040,103230,41,Himachal Pradesh,Bilaspur,31.3780422907489,76.65316079295157
4,2010 (2004),14,Chhattisgarh,Bilaspur,16568,28074,20.69,23.22,23196,34355,28.97,28.41,40318,58478,50.35,48.37,80082,120906,47,Chhattisgarh,Bilaspur,22.356942982456143,81.99770350877188
4,2010 (2004),14,Chhattisgarh,Bilaspur,16568,28074,20.69,23.22,23196,34355,28.97,28.41,40318,58478,50.35,48.37,80082,120906,47,Himachal Pradesh,Bilaspur,31.3780422907489,76.65316079295157
4,2011 (2004),14,Chhattisgarh,Bilaspur,17179,31375,20.65,22.86,23466,37449,28.2,27.29,42562,68419,51.15,49.85,83207,137242,52,Chhattisgarh,Bilaspur,22.356942982456143,81.99770350877188
4,2011 (2004),14,Chhattisgarh,Bilaspur,17179,31375,20.65,22.86,23466,37449,28.2,27.29,42562,68419,51.15,49.85,83207,137242,52,Himachal Pradesh,Bilaspur,31.3780422907489,76.65316079295157
4,2012 (2004),14,Chhattisgarh,Bilaspur,19065,38093,20.8,23.43,25236,42751,27.53,26.29,47364,81767,51.67,50.28,91666,162612,59,Chhattisgarh,Bilaspur,22.356942982456143,81.99770350877188
4,2012 (2004),14,Chhattisgarh,Bilaspur,19065,38093,20.8,23.43,25236,42751,27.53,26.29,47364,81767,51.67,50.28,91666,162612,59,Himachal Pradesh,Bilaspur,31.3780422907489,76.65316079295157
4,2013 (2004),14,Chhattisgarh,Bilaspur,19860,41773,19.95,22.14,27162,49098,27.29,26.02,52514,97824,52.76,51.84,99536,188695,67,Chhattisgarh,Bilaspur,22.356942982456143,81.99770350877188
4,2013 (2004),14,Chhattisgarh,Bilaspur,19860,41773,19.95,22.14,27162,49098,27.29,26.02,52514,97824,52.76,51.84,99536,188695,67,Himachal Pradesh,Bilaspur,31.3780422907489,76.65316079295157
5,2007 (2004),14,Chhattisgarh,Raigarh,6985,8968,14.04,14.16,31836,40970,63.98,64.71,10939,13378,21.98,21.13,49759,63315,45,Chhattisgarh,Raigarh,22.008265068493166,83.27797698630134
5,2007 (2004),14,Chhattisgarh,Raigarh,6985,8968,14.04,14.16,31836,40970,63.98,64.71,10939,13378,21.98,21.13,49759,63315,45,Maharashtra,Raigarh,18.453257637845976,73.0090609418579
5,2008 (2004),14,Chhattisgarh,Raigarh,6080,8848,11.14,11.42,36456,52396,66.79,67.63,12046,16235,22.07,20.95,54581,77479,55,Chhattisgarh,Raigarh,22.008265068493166,83.27797698630134
5,2008 (2004),14,Chhattisgarh,Raigarh,6080,8848,11.14,11.42,36456,52396,66.79,67.63,12046,16235,22.07,20.95,54581,77479,55,Maharashtra,Raigarh,18.453257637845976,73.0090609418579
5,2009 (2004),14,Chhattisgarh,Raigarh,6023,9326,11.59,13.14,32778,43090,63.05,60.71,13185,18556,25.36,26.15,51986,70972,49,Chhattisgarh,Raigarh,22.008265068493166,83.27797698630134
5,2009 (2004),14,Chhattisgarh,Raigarh,6023,9326,11.59,13.14,32778,43090,63.05,60.71,13185,18556,25.36,26.15,51986,70972,49,Maharashtra,Raigarh,18.453257637845976,73.0090609418579
5,2010 (2004),14,Chhattisgarh,Raigarh,8234,13793,14.97,16.76,31835,45947,57.86,55.83,14950,22557,27.17,27.41,55019,82296,56,Chhattisgarh,Raigarh,22.008265068493166,83.27797698630134
5,2010 (2004),14,Chhattisgarh,Raigarh,8234,13793,14.97,16.76,31835,45947,57.86,55.83,14950,22557,27.17,27.41,55019,82296,56,Maharashtra,Raigarh,18.453257637845976,73.0090609418579
5,2011 (2004),14,Chhattisgarh,Raigarh,8270,14955,15.68,17.21,28871,45861,54.74,52.77,15602,26084,29.58,30.02,52743,86900,58,Chhattisgarh,Raigarh,22.008265068493166,83.27797698630134
5,2011 (2004),14,Chhattisgarh,Raigarh,8270,14955,15.68,17.21,28871,45861,54.74,52.77,15602,26084,29.58,30.02,52743,86900,58,Maharashtra,Raigarh,18.453257637845976,73.0090609418579
5,2012 (2004),14,Chhattisgarh,Raigarh,8845,17616,16.0,18.09,29713,49469,53.76,50.81,16714,30275,30.24,31.1,55272,97360,64,Chhattisgarh,Raigarh,22.008265068493166,83.27797698630134
5,2012 (2004),14,Chhattisgarh,Raigarh,8845,17616,16.0,18.09,29713,49469,53.76,50.81,16714,30275,30.24,31.1,55272,97360,64,Maharashtra,Raigarh,18.453257637845976,73.0090609418579
5,2013 (2004),14,Chhattisgarh,Raigarh,8947,18742,15.48,17.24,30775,54457,53.24,50.08,18080,35540,31.28,32.68,57802,108738,70,Chhattisgarh,Raigarh,22.008265068493166,83.27797698630134
5,2013 (2004),14,Chhattisgarh,Raigarh,8947,18742,15.48,17.24,30775,54457,53.24,50.08,18080,35540,31.28,32.68,57802,108738,70,Maharashtra,Raigarh,18.453257637845976,73.0090609418579
6,2007 (2004),14,Chhattisgarh,Surguja,11702,15030,37.09,37.59,8599,11332,27.26,28.34,11247,13622,35.65,34.07,31548,39984,18,Chhattisgarh,Surguja,23.32719278728607,83.23582493887531
6,2008 (2004),14,Chhattisgarh,Surguja,10028,14694,30.75,31.74,10306,15251,31.6,32.95,12275,16347,37.64,35.31,32609,46292,21,Chhattisgarh,Surguja,23.32719278728607,83.23582493887531
6,2009 (2004),14,Chhattisgarh,Surguja,8972,13739,27.29,29.65,10449,13999,31.79,30.21,13450,18605,40.92,40.15,32872,46343,20,Chhattisgarh,Surguja,23.32719278728607,83.23582493887531
6,2010 (2004),14,Chhattisgarh,Surguja,12635,20758,32.21,34.52,11156,16674,28.44,27.73,15434,22701,39.35,37.75,39225,60133,26,Chhattisgarh,Surguja,23.32719278728607,83.23582493887531
6,2011 (2004),14,Chhattisgarh,Surguja,12530,22083,31.49,33.25,11094,18192,27.88,27.39,16164,26149,40.62,39.37,39789,66424,28,Chhattisgarh,Surguja,23.32719278728607,83.23582493887531
6,2012 (2004),14,Chhattisgarh,Surguja,13376,25862,31.55,33.93,11659,20047,27.5,26.3,17360,30310,40.95,39.77,42396,76220,32,Chhattisgarh,Surguja,23.32719278728607,83.23582493887531
6,2013 (2004),14,Chhattisgarh,Surguja,13365,27222,29.69,31.51,12576,23178,27.94,26.83,19071,36004,42.37,41.67,45011,86404,35,Chhattisgarh,Surguja,23.32719278728607,83.23582493887531
7,2007 (2004),6,Madhya Pradesh,Jabalpur,4241,5086,6.16,6.21,17263,20565,25.06,25.13,47380,56187,68.78,68.66,68884,81837,35,Madhya Pradesh,Jabalpur,23.18525572327043,79.98328754716981
7,2008 (2004),6,Madhya Pradesh,Jabalpur,4591,6166,5.73,6.03,21044,26999,26.26,26.39,54500,69138,68.01,67.58,80135,102302,43,Madhya Pradesh,Jabalpur,23.18525572327043,79.98328754716981
7,2009 (2004),6,Madhya Pradesh,Jabalpur,4551,6752,5.27,5.88,22438,29899,26.0,26.05,59305,78142,68.72,68.07,86294,114793,48,Madhya Pradesh,Jabalpur,23.18525572327043,79.98328754716981
7,2010 (2004),6,Madhya Pradesh,Jabalpur,4936,8145,5.21,5.85,24815,35744,26.17,25.65,65054,95445,68.62,68.5,94805,139334,57,Madhya Pradesh,Jabalpur,23.18525572327043,79.98328754716981
7,2011 (2004),6,Madhya Pradesh,Jabalpur,5486,9808,5.36,6.06,26848,41498,26.22,25.65,70050,110482,68.42,68.29,102385,161787,66,Madhya Pradesh,Jabalpur,23.18525572327043,79.98328754716981
7,2012 (2004),6,Madhya Pradesh,Jabalpur,6104,12029,5.55,6.38,28505,47339,25.93,25.11,75309,129175,68.51,68.51,109918,188542,76,Madhya Pradesh,Jabalpur,23.18525572327043,79.98328754716981
7,2013 (2004),6,Madhya Pradesh,Jabalpur,7009,15562,5.98,7.2,29540,52336,25.21,24.23,80633,148114,68.81,68.57,117183,216012,85,Madhya Pradesh,Jabalpur,23.18525572327043,79.98328754716981
8,2007 (2004),6,Madhya Pradesh,Balaghat,7490,8970,32.25,32.07,4752,5674,20.46,20.29,10981,13323,47.29,47.64,23223,27967,17,Madhya Pradesh,Balaghat,21.80020720640569,80.42170053380796
8,2008 (2004),6,Madhya Pradesh,Balaghat,8078,10862,31.08,31.76,5682,7393,21.86,21.62,12232,15947,47.06,46.63,25993,34202,21,Madhya Pradesh,Balaghat,21.80020720640569,80.42170053380796
8,2009 (2004),6,Madhya Pradesh,Balaghat,7559,11271,27.26,29.0,6110,8264,22.03,21.26,14062,19337,50.71,49.75,27731,38871,23,Madhya Pradesh,Balaghat,21.80020720640569,80.42170053380796
8,2010 (2004),6,Madhya Pradesh,Balaghat,8394,13902,27.07,28.91,6779,9779,21.86,20.33,15831,24413,51.06,50.76,31004,48094,29,Madhya Pradesh,Balaghat,21.80020720640569,80.42170053380796
8,2011 (2004),6,Madhya Pradesh,Balaghat,9484,17030,27.57,29.41,7461,11447,21.69,19.77,17453,29426,50.74,50.82,34398,57903,34,Madhya Pradesh,Balaghat,21.80020720640569,80.42170053380796
8,2012 (2004),6,Madhya Pradesh,Balaghat,10729,21179,28.11,30.21,8026,12917,21.02,18.43,19419,36008,50.87,51.36,38174,70104,41,Madhya Pradesh,Balaghat,21.80020720640569,80.42170053380796
8,2013 (2004),6,Madhya Pradesh,Balaghat,12520,27755,29.67,33.01,8326,14343,19.73,17.06,21351,41994,50.6,49.94,42197,84092,48,Madhya Pradesh,Balaghat,21.80020720640569,80.42170053380796
9,2007 (2004),6,Madhya Pradesh,Chhindwara,11572,13865,32.51,32.62,9532,11400,26.78,26.82,14488,17236,40.71,40.55,35592,42501,21,Madhya Pradesh,Chhindwara,22.227966971713823,78.76413136439254
9,2008 (2004),6,Madhya Pradesh,Chhindwara,12350,16565,31.42,32.24,11232,14724,28.57,28.66,15730,20086,40.01,39.1,39312,51375,25,Madhya Pradesh,Chhindwara,22.227966971713823,78.76413136439254
9,2009 (2004),6,Madhya Pradesh,Chhindwara,11498,17030,27.84,29.84,11995,16355,29.04,28.66,17807,23689,43.12,41.51,41300,57074,28,Madhya Pradesh,Chhindwara,22.227966971713823,78.76413136439254
9,2010 (2004),6,Madhya Pradesh,Chhindwara,9322,15385,22.38,24.62,13052,18847,31.33,30.15,19288,28270,46.3,45.23,41662,62501,30,Madhya Pradesh,Chhindwara,22.227966971713823,78.76413136439254
9,2011 (2004),6,Madhya Pradesh,Chhindwara,10826,19338,23.63,26.11,14048,21484,30.66,29.01,20950,33245,45.72,44.89,45823,74067,35,Madhya Pradesh,Chhindwara,22.227966971713823,78.76413136439254
9,2012 (2004),6,Madhya Pradesh,Chhindwara,12604,24818,25.15,28.38,14616,23014,29.17,26.32,22891,39613,45.68,45.3,50111,87445,41,Madhya Pradesh,Chhindwara,22.227966971713823,78.76413136439254
9,2013 (2004),6,Madhya Pradesh,Chhindwara,15195,33774,27.28,32.12,14921,25097,26.78,23.87,25593,46288,45.94,44.02,55709,105159,49,Madhya Pradesh,Chhindwara,22.227966971713823,78.76413136439254
10,2007 (2004),6,Madhya Pradesh,Narsinghpur,6542,7838,37.68,37.81,3122,3729,17.98,17.99,7698,9162,44.34,44.2,17362,20730,20,Madhya Pradesh,Narsinghpur,22.951344683026598,79.002024233129
10,2008 (2004),6,Madhya Pradesh,Narsinghpur,7010,9396,36.46,37.55,3805,4893,19.79,19.56,8409,10732,43.74,42.89,19224,25021,24,Madhya Pradesh,Narsinghpur,22.951344683026598,79.002024233129
10,2009 (2004),6,Madhya Pradesh,Narsinghpur,8159,12052,37.45,39.85,4090,5473,18.78,18.09,9535,12720,43.77,42.06,21784,30246,28,Madhya Pradesh,Narsinghpur,22.951344683026598,79.002024233129
10,2010 (2004),6,Madhya Pradesh,Narsinghpur,8022,13200,34.93,37.62,4542,6589,19.78,18.78,10400,15302,45.29,43.61,22964,35092,33,Madhya Pradesh,Narsinghpur,22.951344683026598,79.002024233129
10,2011 (2004),6,Madhya Pradesh,Narsinghpur,8841,15694,35.55,38.16,4750,7414,19.1,18.03,11280,18018,45.36,43.81,24870,41126,38,Madhya Pradesh,Narsinghpur,22.951344683026598,79.002024233129
10,2012 (2004),6,Madhya Pradesh,Narsinghpur,9745,19134,36.3,39.24,4829,8110,17.99,16.63,12270,21515,45.71,44.13,26844,48758,44,Madhya Pradesh,Narsinghpur,22.951344683026598,79.002024233129
10,2013 (2004),6,Madhya Pradesh,Narsinghpur,11114,24770,37.74,42.34,4962,8958,16.85,15.31,13374,24772,45.41,42.35,29450,58500,52,Madhya Pradesh,Narsinghpur,22.951344683026598,79.002024233129
12,2007 (2004),6,Madhya Pradesh,Mandla,4298,5150,32.88,32.87,2047,2455,15.66,15.67,6728,8064,51.47,51.46,13072,15670,16,Madhya Pradesh,Mandla,22.70348712446353,80.38600543633753
12,2008 (2004),6,Madhya Pradesh,Mandla,4853,6522,32.7,33.58,2541,3296,17.12,16.97,7445,9606,50.17,49.45,14839,19424,19,Madhya Pradesh,Mandla,22.70348712446353,80.38600543633753
12,2009 (2004),6,Madhya Pradesh,Mandla,4337,6457,27.9,29.76,2741,3709,17.63,17.1,8467,11529,54.47,53.14,15545,21695,21,Madhya Pradesh,Mandla,22.70348712446353,80.38600543633753
12,2010 (2004),6,Madhya Pradesh,Mandla,5035,8327,28.53,30.61,3175,4661,17.99,17.13,9437,14215,53.48,52.25,17646,27204,26,Madhya Pradesh,Mandla,22.70348712446353,80.38600543633753
12,2011 (2004),6,Madhya Pradesh,Mandla,5869,10519,29.68,31.8,3437,5402,17.38,16.33,10470,17157,52.94,51.87,19776,33077,31,Madhya Pradesh,Mandla,22.70348712446353,80.38600543633753
12,2012 (2004),6,Madhya Pradesh,Mandla,6861,13531,31.19,33.51,3708,6268,16.85,15.52,11431,20583,51.96,50.97,22000,40382,38,Madhya Pradesh,Mandla,22.70348712446353,80.38600543633753
12,2013 (2004),6,Madhya Pradesh,Mandla,8299,18421,33.53,37.21,3898,7098,15.75,14.34,12553,23981,50.72,48.45,24750,49500,45,Madhya Pradesh,Mandla,22.70348712446353,80.38600543633753
13,2007 (2004),6,Madhya Pradesh,Sagar,8429,10106,21.53,21.8,13482,15967,34.44,34.45,17236,20283,44.03,43.76,39146,46355,21,Madhya Pradesh,Sagar,23.800318709677374,78.71940357771273
13,2008 (2004),6,Madhya Pradesh,Sagar,8695,11668,19.98,20.91,15919,20263,36.58,36.32,18909,23864,43.45,42.77,43522,55795,25,Madhya Pradesh,Sagar,23.800318709677374,78.71940357771273
13,2009 (2004),6,Madhya Pradesh,Sagar,9237,13675,19.5,21.52,16580,21801,34.99,34.31,21561,28058,45.51,44.16,47379,63533,28,Madhya Pradesh,Sagar,23.800318709677374,78.71940357771273
13,2010 (2004),6,Madhya Pradesh,Sagar,9375,15448,18.62,21.03,17503,24644,34.76,33.55,23475,33362,46.62,45.42,50352,73454,31,Madhya Pradesh,Sagar,23.800318709677374,78.71940357771273
13,2011 (2004),6,Madhya Pradesh,Sagar,10713,19093,19.18,21.76,19422,29369,34.77,33.46,25727,39300,46.05,44.78,55862,87762,37,Madhya Pradesh,Sagar,23.800318709677374,78.71940357771273
13,2012 (2004),6,Madhya Pradesh,Sagar,12261,24122,20.39,23.5,20120,32451,33.46,31.62,27753,46054,46.15,44.88,60134,102626,42,Madhya Pradesh,Sagar,23.800318709677374,78.71940357771273
13,2013 (2004),6,Madhya Pradesh,Sagar,14523,32304,22.34,26.95,20554,35042,31.61,29.24,29947,52501,46.06,43.81,65023,119847,49,Madhya Pradesh,Sagar,23.800318709677374,78.71940357771273
14,2007 (2004),6,Madhya Pradesh,Damoh,4603,5523,27.71,27.74,3732,4457,22.46,22.39,8279,9928,49.83,49.87,16614,19908,17,Madhya Pradesh,Damoh,23.76624407960196,79.47049303482588
14,2008 (2004),6,Madhya Pradesh,Damoh,4595,6176,25.96,26.72,4351,5673,24.58,24.55,8752,11263,49.45,48.73,17698,23112,19,Madhya Pradesh,Damoh,23.76624407960196,79.47049303482588
14,2009 (2004),6,Madhya Pradesh,Damoh,4956,7352,26.12,28.03,4592,6219,24.2,23.71,9426,12660,49.68,48.26,18974,26231,21,Madhya Pradesh,Damoh,23.76624407960196,79.47049303482588
14,2010 (2004),6,Madhya Pradesh,Damoh,5003,8256,24.98,27.23,4932,7074,24.63,23.33,10092,14989,50.39,49.44,20027,30319,24,Madhya Pradesh,Damoh,23.76624407960196,79.47049303482588
14,2011 (2004),6,Madhya Pradesh,Damoh,5497,9841,25.77,28.2,5073,7730,23.78,22.15,10760,17322,50.45,49.64,21330,34894,28,Madhya Pradesh,Damoh,23.76624407960196,79.47049303482588
14,2012 (2004),6,Madhya Pradesh,Damoh,6049,11931,26.58,29.58,5417,8537,23.8,21.16,11294,19871,49.62,49.26,22760,40339,31,Madhya Pradesh,Damoh,23.76624407960196,79.47049303482588
14,2013 (2004),6,Madhya Pradesh,Damoh,6875,15246,28.12,32.41,5416,9121,22.15,19.39,12158,22670,49.73,48.2,24449,47037,36,Madhya Pradesh,Damoh,23.76624407960196,79.47049303482588
15,2007 (2004),6,Madhya Pradesh,Tikamgarh,5783,6926,38.04,38.1,2867,3476,18.86,19.12,6550,7777,43.09,42.78,15201,18179,14,Madhya Pradesh,Tikamgarh,25.14099852104666,78.89357064846428
15,2008 (2004),6,Madhya Pradesh,Tikamgarh,5890,7897,36.05,36.97,3364,4445,20.59,20.81,7086,9021,43.37,42.23,16340,21363,16,Madhya Pradesh,Tikamgarh,25.14099852104666,78.89357064846428
15,2009 (2004),6,Madhya Pradesh,Tikamgarh,5915,8753,34.35,36.55,3590,4968,20.85,20.74,7714,10228,44.8,42.71,17219,23949,17,Madhya Pradesh,Tikamgarh,25.14099852104666,78.89357064846428
15,2010 (2004),6,Madhya Pradesh,Tikamgarh,6150,10133,32.97,35.62,3964,5973,21.25,21.0,8541,12340,45.78,43.38,18655,28447,20,Madhya Pradesh,Tikamgarh,25.14099852104666,78.89357064846428
15,2011 (2004),6,Madhya Pradesh,Tikamgarh,6910,12292,33.71,36.55,4280,6858,20.88,20.39,9309,14477,45.41,43.05,20499,33628,23,Madhya Pradesh,Tikamgarh,25.14099852104666,78.89357064846428
15,2012 (2004),6,Madhya Pradesh,Tikamgarh,7762,15255,34.75,38.12,4567,7857,20.45,19.64,10004,16903,44.79,42.24,22334,40015,27,Madhya Pradesh,Tikamgarh,25.14099852104666,78.89357064846428
15,2013 (2004),6,Madhya Pradesh,Tikamgarh,9006,20054,36.59,41.66,4762,8799,19.35,18.28,10844,19285,44.06,40.06,24612,48138,32,Madhya Pradesh,Tikamgarh,25.14099852104666,78.89357064846428
16,2007 (2004),6,Madhya Pradesh,Chhatarpur,6355,7618,30.75,30.79,4271,5146,20.67,20.8,10039,11981,48.58,48.42,20665,24745,15,Madhya Pradesh,Chhatarpur,24.813637376460004,79.56449299191374
16,2008 (2004),6,Madhya Pradesh,Chhatarpur,6579,8826,28.78,29.61,5352,7001,23.42,23.48,10926,13986,47.8,46.91,22857,29812,18,Madhya Pradesh,Chhatarpur,24.813637376460004,79.56449299191374
16,2009 (2004),6,Madhya Pradesh,Chhatarpur,6723,9949,27.37,29.32,5645,7705,22.99,22.7,12191,16283,49.64,47.98,24559,33937,20,Madhya Pradesh,Chhatarpur,24.813637376460004,79.56449299191374
16,2010 (2004),6,Madhya Pradesh,Chhatarpur,6978,11495,26.12,28.29,6544,9732,24.49,23.96,13195,19400,49.39,47.75,26716,40626,23,Madhya Pradesh,Chhatarpur,24.813637376460004,79.56449299191374
16,2011 (2004),6,Madhya Pradesh,Chhatarpur,7693,13709,26.36,28.61,7220,11491,24.74,23.98,14268,22724,48.89,47.42,29181,47924,27,Madhya Pradesh,Chhatarpur,24.813637376460004,79.56449299191374
16,2012 (2004),6,Madhya Pradesh,Chhatarpur,8478,16682,26.84,29.41,7877,13518,24.94,23.83,15232,26514,48.22,46.75,31587,56715,32,Madhya Pradesh,Chhatarpur,24.813637376460004,79.56449299191374
16,2013 (2004),6,Madhya Pradesh,Chhatarpur,9650,21457,28.07,32.05,8308,15263,24.16,22.8,16426,30223,47.77,45.15,34384,66943,37,Madhya Pradesh,Chhatarpur,24.813637376460004,79.56449299191374
17,2007 (2004),6,Madhya Pradesh,Panna,3366,4042,31.87,32.0,2501,3004,23.68,23.78,4695,5586,44.45,44.22,10562,12632,13,Madhya Pradesh,Panna,24.451325840092657,80.21133001158752
17,2008 (2004),6,Madhya Pradesh,Panna,3334,4484,29.63,30.35,2887,3864,25.65,26.16,5033,6425,44.72,43.49,11254,14773,15,Madhya Pradesh,Panna,24.451325840092657,80.21133001158752
17,2009 (2004),6,Madhya Pradesh,Panna,3804,5645,30.55,32.48,3042,4241,24.43,24.4,5608,7493,45.03,43.12,12453,17379,18,Madhya Pradesh,Panna,24.451325840092657,80.21133001158752
17,2010 (2004),6,Madhya Pradesh,Panna,3775,6230,28.6,31.04,3296,4802,24.97,23.93,6131,9039,46.44,45.04,13201,20071,20,Madhya Pradesh,Panna,24.451325840092657,80.21133001158752
17,2011 (2004),6,Madhya Pradesh,Panna,3961,7108,27.92,30.73,3548,5395,25.01,23.33,6680,10624,47.08,45.94,14189,23127,23,Madhya Pradesh,Panna,24.451325840092657,80.21133001158752
17,2012 (2004),6,Madhya Pradesh,Panna,4160,8220,27.37,30.91,3892,5936,25.61,22.32,7146,12437,47.02,46.77,15198,26593,26,Madhya Pradesh,Panna,24.451325840092657,80.21133001158752
17,2013 (2004),6,Madhya Pradesh,Panna,4505,9966,27.74,32.48,3988,6470,24.56,21.09,7747,14249,47.7,46.44,16240,30685,29,Madhya Pradesh,Panna,24.451325840092657,80.21133001158752
18,2007 (2004),6,Madhya Pradesh,Rewa,5975,7159,20.38,20.61,10074,12003,34.36,34.56,13268,15569,45.26,44.83,29317,34730,16,Madhya Pradesh,Rewa,24.861184625158856,81.57572465057183
18,2008 (2004),6,Madhya Pradesh,Rewa,6233,8356,19.22,19.96,11524,15121,35.54,36.11,14670,18393,45.24,43.93,32427,41871,19,Madhya Pradesh,Rewa,24.861184625158856,81.57572465057183
18,2009 (2004),6,Madhya Pradesh,Rewa,6075,8983,17.53,19.19,12093,16437,34.89,35.12,16490,21379,47.58,45.68,34658,46799,21,Madhya Pradesh,Rewa,24.861184625158856,81.57572465057183
18,2010 (2004),6,Madhya Pradesh,Rewa,6838,11257,18.22,20.57,12573,17811,33.5,32.55,18124,25652,48.29,46.88,37535,54719,24,Madhya Pradesh,Rewa,24.861184625158856,81.57572465057183
18,2011 (2004),6,Madhya Pradesh,Rewa,7642,13589,18.64,21.31,13344,19845,32.54,31.11,20017,30348,48.82,47.58,41003,63781,27,Madhya Pradesh,Rewa,24.861184625158856,81.57572465057183
18,2012 (2004),6,Madhya Pradesh,Rewa,8535,16777,19.37,22.87,14172,21188,32.17,28.89,21345,35385,48.45,48.24,44052,73350,30,Madhya Pradesh,Rewa,24.861184625158856,81.57572465057183
18,2013 (2004),6,Madhya Pradesh,Rewa,9847,21917,20.72,25.69,14270,22436,30.02,26.3,23411,40962,49.26,48.01,47528,85315,35,Madhya Pradesh,Rewa,24.861184625158856,81.57572465057183
19,2007 (2004),6,Madhya Pradesh,Sidhi,2506,3005,19.23,19.45,7107,8455,54.54,54.73,3419,3988,26.24,25.81,13031,15449,15,Madhya Pradesh,Sidhi,24.17547189952905,82.1053783359498
19,2008 (2004),6,Madhya Pradesh,Sidhi,2698,3622,18.58,19.11,7982,10538,54.96,55.6,3843,4793,26.46,25.29,14523,18952,18,Madhya Pradesh,Sidhi,24.17547189952905,82.1053783359498
19,2009 (2004),6,Madhya Pradesh,Sidhi,2413,3579,15.53,17.01,8436,11526,54.28,54.78,4692,5936,30.19,28.21,15541,21040,20,Madhya Pradesh,Sidhi,24.17547189952905,82.1053783359498
19,2010 (2004),6,Madhya Pradesh,Sidhi,2828,4664,17.02,19.47,8669,12160,52.18,50.76,5116,7130,30.8,29.77,16613,23954,22,Madhya Pradesh,Sidhi,24.17547189952905,82.1053783359498
19,2011 (2004),6,Madhya Pradesh,Sidhi,3207,5732,18.42,21.42,8735,12771,50.18,47.72,5464,8261,31.39,30.87,17406,26763,24,Madhya Pradesh,Sidhi,24.17547189952905,82.1053783359498
19,2012 (2004),6,Madhya Pradesh,Sidhi,3638,7169,19.19,23.6,9449,13449,49.85,44.28,5866,9755,30.95,32.12,18953,30372,26,Madhya Pradesh,Sidhi,24.17547189952905,82.1053783359498
19,2013 (2004),6,Madhya Pradesh,Sidhi,4267,9474,21.24,27.21,9382,13980,46.71,40.14,6438,11371,32.05,32.65,20087,34824,29,Madhya Pradesh,Sidhi,24.17547189952905,82.1053783359498
20,2007 (2004),6,Madhya Pradesh,Satna,6820,8177,16.42,16.51,19282,22925,46.43,46.3,15425,18416,37.14,37.19,41527,49519,24,Madhya Pradesh,Satna,24.62777621776502,80.75547048710598
20,2008 (2004),6,Madhya Pradesh,Satna,7258,9738,15.69,16.15,22054,28895,47.68,47.91,16939,21683,36.62,35.95,46252,60315,29,Madhya Pradesh,Satna,24.62777621776502,80.75547048710598
